Datetime,Date,Month_Name,Month_Num,Quarter,Day_Of_Week,Hour,Truck_ID,Truck_Number,Latitude,Longitude,Shipment_Status,On_Time_Label,Is_Delayed,Delay_Reason,Traffic_Condition,Temperature,Humidity,Waiting_Time_Min,Inventory_Level,Demand_Forecast,Inventory_Surplus,Inventory_Status,Utilization_Pct,Transaction_Amount,Purchase_Frequency
2024-03-01 14:48:13,2024-03-01,Mar 2024,2024-03,Q1,Friday,14,Truck_9,9,-38.0737,56.0723,Delayed,Delayed,1,Mechanical Failure,Detour,21.0,54.6,13,127,299,-172,Deficit,79.0,452,9
2024-08-19 01:36:00,2024-08-19,Aug 2024,2024-08,Q3,Monday,1,Truck_3,3,-50.6778,-102.041,Delayed,Delayed,1,,Heavy,20.8,79.2,55,246,271,-25,Deficit,80.5,325,2
2024-11-17 02:22:02,2024-11-17,Nov 2024,2024-11,Q4,Sunday,2,Truck_2,2,-88.776,-125.1628,Delivered,Delayed,1,Mechanical Failure,Heavy,21.5,51.0,59,470,113,357,Surplus,86.6,293,7
2024-07-29 00:17:00,2024-07-29,Jul 2024,2024-07,Q3,Monday,0,Truck_8,8,69.691,148.6549,Delayed,Delayed,1,Weather,Clear,25.9,71.6,36,386,299,87,Surplus,72.0,193,10
2024-05-17 21:00:51,2024-05-17,May 2024,2024-05,Q2,Friday,21,Truck_8,8,-82.2616,-141.825,In Transit,On Time,0,Mechanical Failure,Clear,26.2,64.3,31,325,290,35,Surplus,60.7,491,7
2024-03-11 20:09:54,2024-03-11,Mar 2024,2024-03,Q1,Monday,20,Truck_1,1,2.7286,-99.5442,In Transit,On Time,0,,Clear,25.9,65.8,42,432,140,292,Surplus,86.8,265,8
2024-07-18 05:42:03,2024-07-18,Jul 2024,2024-07,Q3,Thursday,5,Truck_7,7,84.2498,-60.8861,Delayed,Delayed,1,,Clear,20.2,72.2,19,273,238,35,Surplus,68.8,115,5
2024-11-13 11:31:44,2024-11-13,Nov 2024,2024-11,Q4,Wednesday,11,Truck_4,4,8.7621,-2.9218,Delivered,On Time,0,,Clear,21.6,78.3,58,492,202,290,Surplus,61.2,122,9
2024-01-01 11:37:57,2024-01-01,Jan 2024,2024-01,Q1,Monday,11,Truck_4,4,-59.0753,68.4886,In Transit,On Time,0,Mechanical Failure,Detour,24.6,68.6,50,303,297,6,Surplus,97.1,213,6
2024-10-07 18:21:07,2024-10-07,Oct 2024,2024-10,Q4,Monday,18,Truck_6,6,5.7218,-96.5806,In Transit,On Time,0,Mechanical Failure,Clear,28.1,73.6,57,270,122,148,Surplus,92.3,283,2
2024-07-16 16:39:04,2024-07-16,Jul 2024,2024-07,Q3,Tuesday,16,Truck_4,4,-38.3158,-38.3257,Delivered,On Time,0,Weather,Detour,21.6,50.5,31,382,261,121,Surplus,94.8,160,8
2024-04-13 17:33:52,2024-04-13,Apr 2024,2024-04,Q2,Saturday,17,Truck_4,4,-87.4042,-127.3269,Delivered,Delayed,1,Weather,Heavy,23.3,53.5,41,197,211,-14,Deficit,91.3,259,9
2024-08-11 02:18:19,2024-08-11,Aug 2024,2024-08,Q3,Sunday,2,Truck_9,9,-77.3648,30.9744,In Transit,On Time,0,Weather,Clear,25.0,60.7,37,368,225,143,Surplus,82.8,382,5
2024-01-19 00:15:26,2024-01-19,Jan 2024,2024-01,Q1,Friday,0,Truck_7,7,-73.0477,124.7969,In Transit,On Time,0,Weather,Clear,19.5,55.6,23,223,217,6,Surplus,62.9,154,4
2024-12-26 03:50:18,2024-12-26,Dec 2024,2024-12,Q4,Thursday,3,Truck_7,7,-27.576,-111.3158,Delayed,Delayed,1,Weather,Detour,25.9,75.3,18,340,287,53,Surplus,67.3,424,7
2024-01-10 12:44:17,2024-01-10,Jan 2024,2024-01,Q1,Wednesday,12,Truck_10,10,49.9465,-30.0236,Delivered,On Time,0,Mechanical Failure,Clear,20.2,51.3,49,355,100,255,Surplus,72.6,323,4
2024-10-23 13:13:06,2024-10-23,Oct 2024,2024-10,Q4,Wednesday,13,Truck_2,2,-50.6856,-9.6236,In Transit,Delayed,1,,Heavy,26.6,63.8,51,158,114,44,Surplus,84.8,199,4
2024-07-31 19:53:22,2024-07-31,Jul 2024,2024-07,Q3,Wednesday,19,Truck_10,10,84.1122,-87.899,Delayed,Delayed,1,Traffic,Detour,25.1,58.0,47,126,123,3,Surplus,92.3,291,7
2024-08-05 22:26:07,2024-08-05,Aug 2024,2024-08,Q3,Monday,22,Truck_8,8,49.9197,79.4653,In Transit,On Time,0,Weather,Clear,20.6,77.3,60,309,271,38,Surplus,69.2,177,5
2024-02-14 00:45:03,2024-02-14,Feb 2024,2024-02,Q1,Wednesday,0,Truck_10,10,-44.6254,44.0876,Delayed,Delayed,1,Weather,Detour,22.6,69.9,26,171,132,39,Surplus,88.1,104,2
2024-12-14 00:45:10,2024-12-14,Dec 2024,2024-12,Q4,Saturday,0,Truck_6,6,-57.3005,-23.6888,In Transit,On Time,0,,Clear,29.6,63.0,12,403,228,175,Surplus,83.8,197,4
2024-07-16 08:12:29,2024-07-16,Jul 2024,2024-07,Q3,Tuesday,8,Truck_6,6,-47.5698,-81.3143,Delivered,Delayed,1,Mechanical Failure,Heavy,25.9,69.1,44,181,223,-42,Deficit,69.9,264,9
2024-12-08 09:52:23,2024-12-08,Dec 2024,2024-12,Q4,Sunday,9,Truck_7,7,-80.2675,-80.5726,Delayed,Delayed,1,Traffic,Heavy,23.0,68.0,34,472,294,178,Surplus,87.8,365,3
2024-05-08 01:51:55,2024-05-08,May 2024,2024-05,Q2,Wednesday,1,Truck_8,8,-70.3213,-61.9179,Delivered,On Time,0,Weather,Detour,25.5,51.1,43,171,149,22,Surplus,92.5,114,1
2024-07-20 13:33:43,2024-07-20,Jul 2024,2024-07,Q3,Saturday,13,Truck_6,6,48.2512,-106.6383,Delayed,Delayed,1,Weather,Heavy,19.2,58.0,50,204,133,71,Surplus,85.2,465,8
2024-10-24 14:59:52,2024-10-24,Oct 2024,2024-10,Q4,Thursday,14,Truck_4,4,-74.6749,-159.7164,In Transit,On Time,0,,Detour,26.7,51.3,11,254,208,46,Surplus,90.6,378,8
2024-11-23 10:56:55,2024-11-23,Nov 2024,2024-11,Q4,Saturday,10,Truck_4,4,-46.0132,-8.5335,Delayed,Delayed,1,Weather,Clear,21.0,71.2,19,100,100,0,Surplus,82.2,315,9
2024-04-18 08:51:00,2024-04-18,Apr 2024,2024-04,Q2,Thursday,8,Truck_1,1,9.3294,-71.5299,Delivered,Delayed,1,Mechanical Failure,Heavy,23.7,66.7,36,211,256,-45,Deficit,60.7,149,1
2024-08-11 04:43:30,2024-08-11,Aug 2024,2024-08,Q3,Sunday,4,Truck_9,9,5.0095,-113.8279,Delayed,Delayed,1,Traffic,Heavy,18.2,62.2,56,145,260,-115,Deficit,86.7,430,5
2024-10-09 13:29:04,2024-10-09,Oct 2024,2024-10,Q4,Wednesday,13,Truck_6,6,-70.8094,75.1094,Delivered,Delayed,1,,Heavy,21.3,79.4,22,244,171,73,Surplus,63.5,312,9
2024-12-21 15:26:10,2024-12-21,Dec 2024,2024-12,Q4,Saturday,15,Truck_1,1,-43.2472,163.3821,Delivered,On Time,0,Weather,Detour,29.4,59.1,58,104,283,-179,Deficit,82.9,229,3
2024-01-21 23:13:40,2024-01-21,Jan 2024,2024-01,Q1,Sunday,23,Truck_5,5,28.1016,167.1982,In Transit,On Time,0,,Clear,18.4,75.2,32,356,206,150,Surplus,90.7,291,6
2024-03-28 07:50:45,2024-03-28,Mar 2024,2024-03,Q1,Thursday,7,Truck_4,4,-56.2187,27.6037,In Transit,Delayed,1,,Heavy,26.8,62.1,55,114,202,-88,Deficit,85.2,334,6
2024-12-02 10:52:06,2024-12-02,Dec 2024,2024-12,Q4,Monday,10,Truck_6,6,65.0538,-146.3887,Delivered,Delayed,1,,Heavy,19.0,76.2,54,404,171,233,Surplus,83.7,230,4
2024-12-30 20:21:58,2024-12-30,Dec 2024,2024-12,Q4,Monday,20,Truck_5,5,-30.299,153.4529,Delivered,On Time,0,Mechanical Failure,Detour,21.7,56.2,20,500,222,278,Surplus,90.7,381,10
2024-09-12 11:42:11,2024-09-12,Sep 2024,2024-09,Q3,Thursday,11,Truck_5,5,72.7626,105.821,Delayed,Delayed,1,,Detour,23.0,76.3,49,375,137,238,Surplus,87.8,131,4
2024-10-24 23:03:49,2024-10-24,Oct 2024,2024-10,Q4,Thursday,23,Truck_8,8,61.8446,115.5236,In Transit,Delayed,1,Traffic,Heavy,22.3,66.8,60,361,247,114,Surplus,79.8,157,4
2024-03-07 21:52:21,2024-03-07,Mar 2024,2024-03,Q1,Thursday,21,Truck_3,3,-31.1792,-46.048,Delayed,Delayed,1,Traffic,Detour,26.6,51.6,33,239,277,-38,Deficit,95.1,333,2
2024-01-03 13:08:23,2024-01-03,Jan 2024,2024-01,Q1,Wednesday,13,Truck_10,10,-43.2004,134.8572,In Transit,On Time,0,,Clear,24.0,59.7,51,191,111,80,Surplus,97.0,268,8
2024-12-08 00:24:42,2024-12-08,Dec 2024,2024-12,Q4,Sunday,0,Truck_2,2,-79.6372,-111.7492,Delayed,Delayed,1,Traffic,Detour,21.3,58.7,10,171,184,-13,Deficit,65.0,292,4
2024-09-13 08:58:09,2024-09-13,Sep 2024,2024-09,Q3,Friday,8,Truck_5,5,66.838,-175.1681,Delayed,Delayed,1,Weather,Heavy,28.9,56.3,22,113,142,-29,Deficit,60.8,417,6
2024-07-31 22:16:07,2024-07-31,Jul 2024,2024-07,Q3,Wednesday,22,Truck_4,4,13.7736,12.9911,In Transit,On Time,0,Traffic,Detour,18.8,79.5,51,298,110,188,Surplus,74.6,393,4
2024-11-25 22:59:58,2024-11-25,Nov 2024,2024-11,Q4,Monday,22,Truck_8,8,-66.2696,-82.0579,Delivered,Delayed,1,Mechanical Failure,Heavy,26.0,59.6,34,184,299,-115,Deficit,66.7,235,6
2024-05-30 15:40:45,2024-05-30,May 2024,2024-05,Q2,Thursday,15,Truck_4,4,5.1238,-67.8583,Delivered,On Time,0,,Detour,18.9,65.9,41,298,234,64,Surplus,64.8,269,2
2024-03-05 20:59:12,2024-03-05,Mar 2024,2024-03,Q1,Tuesday,20,Truck_3,3,-85.8715,-162.7167,Delayed,Delayed,1,,Clear,25.1,66.1,46,439,209,230,Surplus,79.2,151,4
2024-08-20 15:30:04,2024-08-20,Aug 2024,2024-08,Q3,Tuesday,15,Truck_3,3,86.2679,-50.7895,Delayed,Delayed,1,Traffic,Heavy,28.0,67.2,49,142,224,-82,Deficit,92.5,458,8
2024-09-19 12:19:09,2024-09-19,Sep 2024,2024-09,Q3,Thursday,12,Truck_6,6,21.3104,-80.5292,Delivered,Delayed,1,,Heavy,18.5,69.5,54,202,213,-11,Deficit,62.5,261,3
2024-03-02 15:37:45,2024-03-02,Mar 2024,2024-03,Q1,Saturday,15,Truck_3,3,-2.2841,23.4152,Delayed,Delayed,1,Traffic,Heavy,29.6,67.4,54,418,215,203,Surplus,99.9,199,9
2024-02-24 23:02:05,2024-02-24,Feb 2024,2024-02,Q1,Saturday,23,Truck_4,4,-23.4709,54.5265,Delayed,Delayed,1,Mechanical Failure,Heavy,23.3,58.6,43,458,262,196,Surplus,92.9,372,10
2024-03-05 11:20:37,2024-03-05,Mar 2024,2024-03,Q1,Tuesday,11,Truck_8,8,44.5052,-178.7281,In Transit,Delayed,1,Mechanical Failure,Heavy,18.7,74.7,16,313,105,208,Surplus,69.0,284,3
2024-03-04 23:34:51,2024-03-04,Mar 2024,2024-03,Q1,Monday,23,Truck_9,9,-8.1413,92.8681,Delayed,Delayed,1,,Detour,18.2,62.6,18,457,199,258,Surplus,97.8,217,9
2024-06-30 04:33:59,2024-06-30,Jun 2024,2024-06,Q2,Sunday,4,Truck_2,2,0.7118,108.5142,Delivered,Delayed,1,,Heavy,27.8,76.9,18,298,164,134,Surplus,72.2,414,5
2024-12-02 10:19:46,2024-12-02,Dec 2024,2024-12,Q4,Monday,10,Truck_4,4,43.2255,-143.0415,Delayed,Delayed,1,Mechanical Failure,Heavy,23.7,74.7,14,106,276,-170,Deficit,83.6,442,4
2024-08-14 11:03:17,2024-08-14,Aug 2024,2024-08,Q3,Wednesday,11,Truck_6,6,61.8047,-72.1219,Delivered,On Time,0,Weather,Clear,28.5,59.3,50,293,199,94,Surplus,67.2,168,4
2024-09-13 03:11:29,2024-09-13,Sep 2024,2024-09,Q3,Friday,3,Truck_9,9,-42.6929,46.2525,Delayed,Delayed,1,,Heavy,19.2,57.6,16,301,148,153,Surplus,65.4,256,6
2024-12-29 18:21:59,2024-12-29,Dec 2024,2024-12,Q4,Sunday,18,Truck_1,1,-78.0755,-11.8927,In Transit,On Time,0,Mechanical Failure,Detour,25.2,51.8,34,287,124,163,Surplus,85.0,399,2
2024-11-19 13:53:15,2024-11-19,Nov 2024,2024-11,Q4,Tuesday,13,Truck_5,5,65.5547,-128.3673,In Transit,On Time,0,Mechanical Failure,Detour,23.4,53.3,38,237,157,80,Surplus,87.9,109,2
2024-05-27 07:26:13,2024-05-27,May 2024,2024-05,Q2,Monday,7,Truck_1,1,-19.5574,-65.5493,In Transit,On Time,0,Traffic,Clear,25.2,67.6,32,258,191,67,Surplus,98.8,484,7
2024-11-19 20:03:10,2024-11-19,Nov 2024,2024-11,Q4,Tuesday,20,Truck_3,3,17.7083,-162.0043,In Transit,Delayed,1,Traffic,Heavy,27.1,76.3,22,480,183,297,Surplus,74.9,497,9
2024-09-18 23:04:24,2024-09-18,Sep 2024,2024-09,Q3,Wednesday,23,Truck_8,8,-52.1686,-175.6269,In Transit,On Time,0,Mechanical Failure,Clear,22.6,53.3,29,441,172,269,Surplus,86.5,343,3
2024-12-16 02:17:00,2024-12-16,Dec 2024,2024-12,Q4,Monday,2,Truck_6,6,-84.2375,76.9339,In Transit,On Time,0,Traffic,Clear,21.6,65.2,43,346,157,189,Surplus,96.4,402,8
2024-09-29 19:01:01,2024-09-29,Sep 2024,2024-09,Q3,Sunday,19,Truck_2,2,-7.599,-78.7489,In Transit,Delayed,1,,Heavy,23.6,76.2,41,205,153,52,Surplus,73.8,324,2
2024-03-29 01:23:19,2024-03-29,Mar 2024,2024-03,Q1,Friday,1,Truck_2,2,36.621,97.2194,Delayed,Delayed,1,Traffic,Detour,25.1,50.3,32,477,212,265,Surplus,96.4,297,7
2024-07-26 10:09:34,2024-07-26,Jul 2024,2024-07,Q3,Friday,10,Truck_9,9,-7.9899,-23.5723,Delayed,Delayed,1,Weather,Clear,19.8,60.9,24,355,243,112,Surplus,62.8,226,9
2024-12-19 10:36:22,2024-12-19,Dec 2024,2024-12,Q4,Thursday,10,Truck_4,4,-68.5749,106.2112,Delivered,On Time,0,Weather,Detour,23.3,59.1,53,148,189,-41,Deficit,65.7,161,10
2024-06-14 10:30:32,2024-06-14,Jun 2024,2024-06,Q2,Friday,10,Truck_6,6,-86.6472,76.1641,Delayed,Delayed,1,,Detour,27.8,62.2,41,190,122,68,Surplus,90.2,238,2
2024-01-06 05:22:59,2024-01-06,Jan 2024,2024-01,Q1,Saturday,5,Truck_10,10,-20.073,169.5863,Delayed,Delayed,1,Traffic,Detour,24.8,70.0,37,356,245,111,Surplus,84.0,345,3
2024-09-17 17:56:29,2024-09-17,Sep 2024,2024-09,Q3,Tuesday,17,Truck_2,2,8.0303,137.6073,Delivered,On Time,0,Traffic,Clear,18.3,52.3,57,228,285,-57,Deficit,76.5,350,3
2024-12-29 17:13:45,2024-12-29,Dec 2024,2024-12,Q4,Sunday,17,Truck_6,6,-58.6706,162.7699,In Transit,On Time,0,Weather,Clear,20.9,55.2,44,437,118,319,Surplus,88.6,336,7
2024-11-30 16:53:31,2024-11-30,Nov 2024,2024-11,Q4,Saturday,16,Truck_10,10,63.6092,-40.4852,Delayed,Delayed,1,,Detour,20.3,68.6,29,295,295,0,Surplus,63.2,249,6
2024-10-20 11:54:15,2024-10-20,Oct 2024,2024-10,Q4,Sunday,11,Truck_3,3,69.9178,-25.7593,In Transit,On Time,0,Traffic,Clear,30.0,60.0,18,365,201,164,Surplus,95.8,215,5
2024-06-08 16:49:23,2024-06-08,Jun 2024,2024-06,Q2,Saturday,16,Truck_10,10,27.3884,-85.6938,Delayed,Delayed,1,Mechanical Failure,Clear,23.9,64.3,16,117,270,-153,Deficit,73.9,175,8
2024-09-11 09:02:01,2024-09-11,Sep 2024,2024-09,Q3,Wednesday,9,Truck_6,6,5.5363,-6.3698,Delayed,Delayed,1,,Heavy,25.9,62.3,11,202,131,71,Surplus,98.0,249,4
2024-11-08 14:19:44,2024-11-08,Nov 2024,2024-11,Q4,Friday,14,Truck_10,10,-47.9174,-44.4673,Delayed,Delayed,1,,Heavy,29.9,58.9,25,408,117,291,Surplus,61.5,390,8
2024-06-15 14:24:59,2024-06-15,Jun 2024,2024-06,Q2,Saturday,14,Truck_2,2,-58.2884,-53.9833,In Transit,On Time,0,,Clear,18.2,75.1,60,277,147,130,Surplus,65.0,122,10
2024-05-16 01:51:29,2024-05-16,May 2024,2024-05,Q2,Thursday,1,Truck_10,10,44.4715,61.1203,Delayed,Delayed,1,Mechanical Failure,Detour,25.0,53.4,30,430,119,311,Surplus,77.6,251,4
2024-03-26 14:40:33,2024-03-26,Mar 2024,2024-03,Q1,Tuesday,14,Truck_7,7,-73.5735,153.529,Delayed,Delayed,1,,Detour,21.3,67.2,24,451,221,230,Surplus,69.3,187,8
2024-04-05 15:36:59,2024-04-05,Apr 2024,2024-04,Q2,Friday,15,Truck_8,8,-39.3967,15.6452,Delivered,Delayed,1,Traffic,Heavy,26.0,78.1,29,421,118,303,Surplus,81.0,379,5
2024-11-13 03:59:13,2024-11-13,Nov 2024,2024-11,Q4,Wednesday,3,Truck_9,9,-46.8183,81.9142,In Transit,On Time,0,Weather,Clear,29.6,66.0,34,175,220,-45,Deficit,98.3,467,9
2024-06-13 01:08:32,2024-06-13,Jun 2024,2024-06,Q2,Thursday,1,Truck_2,2,57.3299,-54.7962,In Transit,On Time,0,Weather,Detour,27.4,55.5,43,357,111,246,Surplus,60.5,207,2
2024-01-21 09:04:01,2024-01-21,Jan 2024,2024-01,Q1,Sunday,9,Truck_9,9,86.1935,59.4987,Delivered,On Time,0,Weather,Detour,26.5,56.2,15,419,280,139,Surplus,68.3,277,2
2024-10-05 14:23:31,2024-10-05,Oct 2024,2024-10,Q4,Saturday,14,Truck_7,7,59.8543,-132.3865,Delivered,On Time,0,Traffic,Clear,19.8,67.6,22,455,254,201,Surplus,68.2,301,3
2024-04-21 07:25:56,2024-04-21,Apr 2024,2024-04,Q2,Sunday,7,Truck_2,2,-41.7908,84.2001,Delayed,Delayed,1,Weather,Detour,24.3,78.8,33,438,206,232,Surplus,79.0,322,7
2024-04-24 22:27:28,2024-04-24,Apr 2024,2024-04,Q2,Wednesday,22,Truck_6,6,-3.7401,43.2693,In Transit,On Time,0,Traffic,Detour,28.2,68.2,47,497,251,246,Surplus,63.8,184,6
2024-02-10 07:01:26,2024-02-10,Feb 2024,2024-02,Q1,Saturday,7,Truck_8,8,-27.0196,-24.081,In Transit,On Time,0,Mechanical Failure,Detour,29.8,76.2,52,410,149,261,Surplus,76.6,152,2
2024-09-26 16:59:08,2024-09-26,Sep 2024,2024-09,Q3,Thursday,16,Truck_7,7,-53.7107,-60.5951,Delivered,On Time,0,Weather,Clear,21.5,78.5,48,306,231,75,Surplus,92.8,317,7
2024-08-09 14:23:12,2024-08-09,Aug 2024,2024-08,Q3,Friday,14,Truck_3,3,65.9866,135.5421,Delayed,Delayed,1,Traffic,Heavy,18.6,69.6,50,209,125,84,Surplus,92.9,357,10
2024-01-05 21:06:52,2024-01-05,Jan 2024,2024-01,Q1,Friday,21,Truck_4,4,-77.8133,-89.1179,Delayed,Delayed,1,Weather,Detour,30.0,64.5,33,155,179,-24,Deficit,88.2,342,6
2024-11-30 06:40:13,2024-11-30,Nov 2024,2024-11,Q4,Saturday,6,Truck_3,3,22.3036,59.4689,Delayed,Delayed,1,,Detour,25.8,79.5,11,318,191,127,Surplus,90.0,161,10
2024-09-11 08:19:18,2024-09-11,Sep 2024,2024-09,Q3,Wednesday,8,Truck_9,9,-10.2023,76.7946,Delivered,On Time,0,Traffic,Clear,23.8,62.4,10,422,294,128,Surplus,84.7,158,4
2024-10-05 23:57:35,2024-10-05,Oct 2024,2024-10,Q4,Saturday,23,Truck_2,2,-9.1011,102.9819,In Transit,On Time,0,,Detour,22.8,58.7,45,450,240,210,Surplus,90.0,421,9
2024-10-15 14:03:52,2024-10-15,Oct 2024,2024-10,Q4,Tuesday,14,Truck_4,4,-85.2973,149.0859,Delivered,Delayed,1,Traffic,Heavy,21.6,67.7,39,221,286,-65,Deficit,71.9,430,6
2024-07-04 09:22:46,2024-07-04,Jul 2024,2024-07,Q3,Thursday,9,Truck_7,7,-13.1977,107.4226,Delivered,On Time,0,Traffic,Clear,18.7,75.4,37,271,120,151,Surplus,72.0,210,10
2024-08-21 17:20:39,2024-08-21,Aug 2024,2024-08,Q3,Wednesday,17,Truck_4,4,-77.327,-33.6001,Delayed,Delayed,1,Traffic,Detour,18.7,59.6,16,402,274,128,Surplus,62.9,454,1
2024-07-03 06:32:35,2024-07-03,Jul 2024,2024-07,Q3,Wednesday,6,Truck_1,1,-36.3388,69.5488,In Transit,Delayed,1,,Heavy,24.4,68.2,60,119,106,13,Surplus,81.6,125,3
2024-02-20 17:37:42,2024-02-20,Feb 2024,2024-02,Q1,Tuesday,17,Truck_6,6,-35.4951,105.3877,Delivered,On Time,0,Weather,Clear,26.1,68.3,38,385,190,195,Surplus,64.6,114,6
2024-05-25 03:48:33,2024-05-25,May 2024,2024-05,Q2,Saturday,3,Truck_4,4,-50.7255,49.2993,Delivered,On Time,0,Traffic,Detour,23.6,66.6,42,443,143,300,Surplus,93.1,333,9
2024-05-28 16:24:39,2024-05-28,May 2024,2024-05,Q2,Tuesday,16,Truck_4,4,-85.6005,35.8883,In Transit,On Time,0,Traffic,Clear,23.6,74.2,30,271,132,139,Surplus,72.1,214,5
2024-09-07 10:37:29,2024-09-07,Sep 2024,2024-09,Q3,Saturday,10,Truck_3,3,-15.3475,13.3516,Delayed,Delayed,1,Weather,Clear,29.4,51.6,31,133,172,-39,Deficit,90.1,485,3
2024-08-20 15:07:20,2024-08-20,Aug 2024,2024-08,Q3,Tuesday,15,Truck_4,4,36.4573,-60.8255,Delayed,Delayed,1,Mechanical Failure,Detour,23.1,64.8,23,388,296,92,Surplus,89.2,329,1
2024-11-11 19:15:19,2024-11-11,Nov 2024,2024-11,Q4,Monday,19,Truck_1,1,40.9268,-145.299,In Transit,Delayed,1,Mechanical Failure,Heavy,20.9,68.0,50,429,123,306,Surplus,72.9,196,10
2024-05-27 08:38:06,2024-05-27,May 2024,2024-05,Q2,Monday,8,Truck_6,6,-66.0724,48.2597,Delivered,On Time,0,Weather,Detour,18.8,62.6,14,145,138,7,Surplus,81.3,408,9
2024-04-05 18:56:43,2024-04-05,Apr 2024,2024-04,Q2,Friday,18,Truck_1,1,24.1971,18.693,Delivered,On Time,0,Traffic,Detour,20.1,53.8,21,135,243,-108,Deficit,92.0,108,10
2024-07-23 15:08:30,2024-07-23,Jul 2024,2024-07,Q3,Tuesday,15,Truck_5,5,46.8609,37.8235,Delayed,Delayed,1,Weather,Detour,22.2,65.4,33,442,145,297,Surplus,86.4,492,5
2024-03-04 09:24:45,2024-03-04,Mar 2024,2024-03,Q1,Monday,9,Truck_10,10,-56.7854,25.8691,Delivered,Delayed,1,,Heavy,27.2,55.1,22,342,300,42,Surplus,64.4,326,2
2024-01-03 12:49:48,2024-01-03,Jan 2024,2024-01,Q1,Wednesday,12,Truck_10,10,-35.4329,9.9153,Delayed,Delayed,1,Mechanical Failure,Heavy,25.2,52.5,19,308,206,102,Surplus,95.0,475,8
2024-04-05 20:20:25,2024-04-05,Apr 2024,2024-04,Q2,Friday,20,Truck_7,7,63.6965,-131.1519,Delayed,Delayed,1,,Clear,21.6,61.7,23,358,199,159,Surplus,85.7,127,6
2024-05-08 10:09:06,2024-05-08,May 2024,2024-05,Q2,Wednesday,10,Truck_6,6,-43.4171,160.8423,Delayed,Delayed,1,,Clear,23.0,69.7,30,128,105,23,Surplus,76.7,462,8
2024-07-07 19:49:15,2024-07-07,Jul 2024,2024-07,Q3,Sunday,19,Truck_2,2,-82.7058,-62.704,Delayed,Delayed,1,Mechanical Failure,Clear,24.2,75.7,51,426,160,266,Surplus,94.1,303,10
2024-11-26 22:45:24,2024-11-26,Nov 2024,2024-11,Q4,Tuesday,22,Truck_6,6,-75.3211,-58.7749,Delivered,On Time,0,,Detour,21.1,54.1,47,349,233,116,Surplus,70.4,290,5
2024-01-04 03:12:31,2024-01-04,Jan 2024,2024-01,Q1,Thursday,3,Truck_4,4,-50.7085,-85.4515,In Transit,Delayed,1,Mechanical Failure,Heavy,23.1,56.0,50,173,289,-116,Deficit,73.4,440,3
2024-07-31 14:59:23,2024-07-31,Jul 2024,2024-07,Q3,Wednesday,14,Truck_10,10,70.7101,-175.9865,Delayed,Delayed,1,Traffic,Detour,24.5,54.9,23,184,120,64,Surplus,60.2,159,7
2024-05-23 23:23:37,2024-05-23,May 2024,2024-05,Q2,Thursday,23,Truck_5,5,-71.1004,-147.757,Delayed,Delayed,1,Traffic,Heavy,25.5,64.3,15,318,158,160,Surplus,69.1,215,8
2024-07-04 00:05:02,2024-07-04,Jul 2024,2024-07,Q3,Thursday,0,Truck_3,3,-76.8972,-3.6358,Delivered,On Time,0,Mechanical Failure,Detour,24.7,67.4,37,288,259,29,Surplus,65.0,230,7
2024-08-18 23:25:47,2024-08-18,Aug 2024,2024-08,Q3,Sunday,23,Truck_6,6,39.7998,58.7461,Delivered,Delayed,1,Mechanical Failure,Heavy,18.5,66.0,36,317,180,137,Surplus,68.0,465,1
2024-10-23 15:20:16,2024-10-23,Oct 2024,2024-10,Q4,Wednesday,15,Truck_7,7,78.5954,-173.0016,In Transit,On Time,0,,Clear,26.7,73.2,37,122,174,-52,Deficit,81.4,128,9
2024-07-02 16:40:43,2024-07-02,Jul 2024,2024-07,Q3,Tuesday,16,Truck_4,4,-53.5264,13.0019,Delivered,Delayed,1,Traffic,Heavy,24.2,67.0,29,291,172,119,Surplus,90.1,431,9
2024-01-10 16:52:14,2024-01-10,Jan 2024,2024-01,Q1,Wednesday,16,Truck_1,1,49.3049,-55.6493,Delivered,Delayed,1,Traffic,Heavy,23.4,64.4,59,199,123,76,Surplus,81.3,476,10
2024-10-25 16:02:14,2024-10-25,Oct 2024,2024-10,Q4,Friday,16,Truck_8,8,72.9981,12.4029,Delivered,On Time,0,Mechanical Failure,Detour,21.9,75.8,30,488,252,236,Surplus,81.6,147,3
2024-02-27 21:46:02,2024-02-27,Feb 2024,2024-02,Q1,Tuesday,21,Truck_1,1,80.4177,-39.9632,Delayed,Delayed,1,,Clear,20.6,68.2,41,445,184,261,Surplus,93.6,418,9
2024-08-06 04:29:22,2024-08-06,Aug 2024,2024-08,Q3,Tuesday,4,Truck_2,2,-51.0247,1.8063,Delayed,Delayed,1,Weather,Clear,19.3,62.9,55,247,183,64,Surplus,78.0,466,2
2024-09-09 18:54:20,2024-09-09,Sep 2024,2024-09,Q3,Monday,18,Truck_4,4,5.2922,172.6376,In Transit,On Time,0,Weather,Clear,29.7,52.1,41,351,108,243,Surplus,94.5,330,8
2024-01-21 12:56:09,2024-01-21,Jan 2024,2024-01,Q1,Sunday,12,Truck_1,1,54.3099,-98.941,Delayed,Delayed,1,Mechanical Failure,Heavy,28.9,77.8,43,311,210,101,Surplus,76.4,415,1
